timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769451281.6575372,SENT,6537612c-a1e9-4153-9f2f-a125d400d44b,8c907ebf-8007-4269-9f41-9145e103ff26,c2,DROP,2019,?,p2,
1769451281.6576803,CREATED,78180a99-7971-4b95-ab04-07a904cfd630,da13fd88-ae93-4e69-9b29-d5ae480f0275,c2,DROP,27,?,?,
1769451282.0398982,SENT,c6f25274-1a63-4506-bd38-ee5ac967f81f,9f3a8b9d-4715-4805-94af-22682ed5a34e,c2,c4,3379,?,p2,
1769451282.0400786,CREATED,a314f5e2-f415-4ed1-bce0-2b9acd252705,ba193045-53eb-4c0f-91e1-5187c470e1ef,c2,c4,27,?,?,surb={'id': '69d238e3-ce23-4c89-be1f-fb3bce58ab20', 'route': ['p1', 'e2', 'i9', 'x3', 'p2', 'c2']}
1769451381.6273048,RECEIVED,575066d5-a7b1-4398-ba3b-ce5ecb93b1e3,6cd004d5-1b17-4eff-bbc1-093aeff29d32,c3,c2,27,p2,?,surb={'id': '61fff743-a95c-44d0-9e26-83cc7cf27b5b', 'route': ['p2', 'e2', 'i4', 'x6', 'p3', 'c3']}
1769451382.1971881,RECEIVED,27d51274-fe36-4071-a03a-7a9702178dac,11cd587c-a1b9-4837-82c8-5bca3b66fcca,c3,c2,27,p2,?,surb={'id': 'a6419c37-b49e-47d4-87af-fa92692eda4f', 'route': ['p2', 'e3', 'i7', 'x1', 'p3', 'c3']}
1769451382.285088,SENT,716ccc4b-4746-47c1-99b7-5749a175246f,d261cd0c-d22c-40d9-9623-1ca88b1ac383,c2,c4,3400,?,p2,
1769451382.2852447,CREATED,067c33c7-9585-4b2f-9b99-2c6dfb7ecd96,9e3177ea-4a8d-4284-904e-50dc98ae2775,c2,c4,27,?,?,surb={'id': '1d8ca9bf-9031-42ff-8820-5a56f51440e0', 'route': ['p1', 'e11', 'i12', 'x2', 'p2', 'c2']}
1769451382.3094394,SENT,49194d44-189d-4c57-890f-7f34d5fca7bc,b9f6745e-2827-4e5f-8ef3-f6c42e82f492,c2,c4,3387,?,p2,
1769451382.3095932,CREATED,a5628341-2528-45eb-9006-222df5b34acb,6b976d2f-9565-48f0-b0a7-acd7b53869e7,c2,c4,27,?,?,surb={'id': '9ae7276b-7546-4003-b6cd-03b684bfd5e8', 'route': ['p1', 'e1', 'i12', 'x12', 'p2', 'c2']}
1769451382.3872585,RECEIVED,e7feea08-58e3-4173-95f1-3b801f3ed817,1b0c54fc-89bb-44d0-bfa1-cde71b96c8e7,c3,c2,27,p2,?,surb={'id': '9c75ce4c-4435-44b7-97a2-ca538b76525a', 'route': ['p2', 'e12', 'i7', 'x8', 'p3', 'c3']}
1769451382.4581954,RECEIVED,55d37431-a2fe-47be-ac73-2e4696697398,a58d1429-6ed7-49a0-9503-886bc41baef7,c3,c2,27,p2,?,surb={'id': '3629da40-325a-4ac5-884e-55f6c70bbe65', 'route': ['p2', 'e4', 'i8', 'x1', 'p3', 'c3']}
1769451382.7459443,SENT,e933cdb3-d710-4698-9dd8-71b4d01e672d,54d973c9-b3a7-4d22-a7ff-0ca40cf3a0f7,c2,c4,3380,?,p2,
1769451382.7461176,CREATED,1ba9e672-e6c4-45d3-ab79-7e5e00f1941c,123fdaf1-1620-4ca7-8861-1654910252a2,c2,c4,26,?,?,surb={'id': '724f6f9e-5df1-401b-803f-83a41a2373b9', 'route': ['p1', 'e2', 'i1', 'x8', 'p2', 'c2']}
1769451382.8039453,RECEIVED,61039687-156e-40c1-b2cf-a6e8756e1d41,d05993df-aa4d-4d92-84e3-a26fc7d4808f,c3,c2,27,p2,?,surb={'id': '8a2ce6a3-c126-4243-830b-eb0b1708230f', 'route': ['p2', 'e5', 'i11', 'x3', 'p3', 'c3']}
1769451382.8367188,RECEIVED,79cf787b-1ff3-42a7-a0c2-e785f1269dba,0eccca46-4158-4bf7-819d-ea9338d1a124,c3,c2,27,p2,?,surb={'id': '3e138a35-0b9a-4b53-85d6-a0fc447f4d56', 'route': ['p2', 'e8', 'i6', 'x6', 'p3', 'c3']}
1769451382.9814568,SENT,899e660c-fa61-41f5-acb2-dd67a5c5b581,17b9ea30-a90b-4e30-94fa-fc0d4a5b1237,c2,c4,3360,?,p2,
1769451382.98161,CREATED,667c2173-b168-44e2-ac9c-91619918b716,f0b6d55b-ed25-45fb-9dd2-3f2a5c3bf700,c2,c4,27,?,?,surb={'id': 'fb735bd8-ee5e-4fb7-8d54-0ef7e8131de0', 'route': ['p1', 'e1', 'i6', 'x10', 'p2', 'c2']}
1769451383.0976908,RECEIVED,ef47a0c7-9dc5-4e62-8c34-25713a931c1c,5d1aee88-009b-4cf2-9f0d-d2bde4ab082c,c3,c2,26,p2,?,surb={'id': '49f0d0ad-17f8-4b89-b37a-5c4f1aa5796d', 'route': ['p2', 'e4', 'i11', 'x8', 'p3', 'c3']}
1769451383.386819,SENT,2f9e75d0-8eb4-4242-9548-d8e960965f32,b928fabe-33b0-4afd-8967-0df678251bda,c2,c4,3400,?,p2,
1769451383.3869684,CREATED,d42f9bc4-0fc8-45c4-a1f6-c93a2f51141a,e7419bf0-9f68-4dcf-8403-cda1d4a53595,c2,c4,27,?,?,surb={'id': '1d0ddacb-ffce-49f9-a3eb-c3ddfc6f5465', 'route': ['p1', 'e3', 'i3', 'x11', 'p2', 'c2']}
1769451383.6448493,RECEIVED,a113d79e-83c8-4acf-8de3-f3d5ec7ad32d,50e5982e-9a60-43d0-884c-9c952d9ff579,c3,c2,27,p2,?,surb={'id': 'c536065f-9aa8-46a7-8687-c977222b623d', 'route': ['p2', 'e1', 'i3', 'x3', 'p3', 'c3']}
1769451383.7381606,RECEIVED,55bd9324-9d66-4381-ba52-c0f957591628,1b49cae2-4e2b-4cf3-958d-21c5b6a0c34a,c3,c2,27,p2,?,surb={'id': '1b6ad544-29fd-4a99-97db-dfbfd685f92c', 'route': ['p2', 'e4', 'i10', 'x7', 'p3', 'c3']}
1769451383.7443714,SENT,768cbd68-4f20-4fb4-a33f-aa97c6fc803c,9d580ec4-9acc-4f67-8636-61740566fc6e,c2,c4,3396,?,p2,
1769451383.7445202,CREATED,844d2fd6-bc9e-4f4d-9328-0e12d8718b76,43babcf3-00d0-488a-af6d-995ffd66ab73,c2,c4,27,?,?,surb={'id': '1d9252ab-abf8-464d-9f99-9b3c00646aab', 'route': ['p1', 'e12', 'i10', 'x4', 'p2', 'c2']}
1769451383.7595203,RECEIVED,e49cd17b-3d36-4154-8cc2-db49a28fb423,c0a303d6-1a1b-4a88-9b09-c73343725dbc,c3,c2,26,p2,?,surb={'id': 'e963c63e-c0a2-4f03-b718-19508b9c4609', 'route': ['p2', 'e6', 'i1', 'x2', 'p3', 'c3']}
1769451383.8242016,RECEIVED,a4d13126-6c96-4a65-bf52-0fb8cfc1507d,af961734-a802-4a8a-a052-4c86196d2c5f,c4,c2,26,p2,?,surb={'id': 'e4780317-41d3-46ec-bb78-1dc55135719c', 'route': ['p2', 'e3', 'i2', 'x12', 'p1', 'c4']}
1769451384.191963,RECEIVED,2a9a3ac4-d622-4ded-909a-d57675b2df8b,154bec67-5816-4f55-9b3c-3e35f04bf6bb,c4,c2,27,p2,?,surb={'id': '93530086-73e4-469c-a5b4-eff89b3e5170', 'route': ['p2', 'e6', 'i9', 'x6', 'p1', 'c4']}
1769451384.457102,RECEIVED,850968df-865a-4108-9a4e-ce03a44d10fd,efe23bcd-3e7c-4fb6-b1a4-9a7c9bfe5959,c3,c2,27,p2,?,surb={'id': 'dc08564d-9bd9-45ef-b72a-c23aa5b6e34c', 'route': ['p2', 'e1', 'i1', 'x9', 'p3', 'c3']}
1769451384.6917965,RECEIVED,c9f2e673-32b7-4df5-8ea9-160cee93d33c,3431370b-63e8-4b80-a9ca-e04489942a2b,c3,c2,27,p2,?,surb={'id': '54e037a4-0287-47df-aa26-c7417e0b25a2', 'route': ['p2', 'e9', 'i2', 'x11', 'p3', 'c3']}
1769451384.7699327,SENT,75e8d5db-471f-4cff-9e53-742002eed522,d0fc13fd-cda0-4325-bdcb-0d22dc5835bc,c2,c4,3382,?,p2,
1769451384.7701077,CREATED,0deeae8f-4c6a-428c-9673-69229938612c,69a3d248-f787-4571-a7af-07f90fee39fe,c2,c4,27,?,?,surb={'id': 'cdaee26f-5e53-4461-b62d-e0ea4290b098', 'route': ['p1', 'e3', 'i1', 'x6', 'p2', 'c2']}
1769451384.8288686,RECEIVED,e00538e1-aba2-4499-ab5e-3f006bb93d1e,3f4b5759-2301-4428-8c3c-7c7c6172ed9b,c4,c2,27,p2,?,surb={'id': 'fc142ac5-dbaf-4c38-b602-1c25344d8973', 'route': ['p2', 'e1', 'i1', 'x6', 'p1', 'c4']}
1769451384.9408422,SENT,9a86c100-5f69-4729-9b36-6d251e19aadc,bd095dc2-d09b-452f-8663-d14d930a69a6,c2,c4,3392,?,p2,
1769451384.9410014,CREATED,34660b93-4385-4a7a-bd9e-e145f3240799,7fea7bfc-cf95-40c5-b28c-03ae9e4b3ed5,c2,c4,27,?,?,surb={'id': '70885993-3f40-4c88-a055-fa119659c558', 'route': ['p1', 'e7', 'i1', 'x6', 'p2', 'c2']}
1769451385.5166252,SENT,ebc32a7a-2771-4004-9810-611dccf5c977,ecf07b65-7691-498e-bd9f-08a06b36e115,c2,c4,3360,?,p2,
1769451385.5167735,CREATED,80124966-2aba-4e8a-956b-482207eab55a,c7a1629b-52d2-42b5-bb11-b5477adbe147,c2,c4,26,?,?,surb={'id': 'b8c40363-6462-43d9-9982-29e4a8679d3e', 'route': ['p1', 'e7', 'i12', 'x4', 'p2', 'c2']}
1769451385.6264198,SENT,d3bd0089-7b8c-4bd0-aae6-2ab0a114e62c,0d3b9ca0-f1d3-4360-a823-574c6c92f264,c2,c4,3375,?,p2,
1769451385.626565,CREATED,e4e6e5ea-4c9b-47b8-b423-d3585cf7dccf,03760122-bdee-4721-8ec5-b8ea55f2857f,c2,c4,27,?,?,surb={'id': 'fffb7294-909b-45a9-8d52-f3ef13ecd757', 'route': ['p1', 'e3', 'i2', 'x11', 'p2', 'c2']}
1769451385.725218,SENT,74debb13-997e-4103-b23e-516327c9d085,e6786f48-53a7-419c-9ff8-6653d630c04e,c2,c4,3380,?,p2,
1769451385.7253652,CREATED,224545b9-54fd-4d2e-bc79-6aa62b7857b1,8ec41fa0-67b4-4c9f-88be-43b8689a0d9e,c2,c4,27,?,?,surb={'id': 'b652dcfb-8541-457f-a7d8-bf8f623fe464', 'route': ['p1', 'e9', 'i1', 'x5', 'p2', 'c2']}
1769451385.8637733,SENT,e488f73b-d2ff-45b4-8da3-dbffce28cfe1,bae8f1e4-7eba-4b89-a69e-4ecef7b61fe8,c2,c4,3392,?,p2,
1769451385.8639183,CREATED,5c201ed7-6ad4-4be5-bd11-bb61a45d3f50,6020d106-0785-4e59-b831-4cdfaf65360b,c2,c4,27,?,?,surb={'id': 'cfd2734a-1e46-402a-b97e-ef35edb39685', 'route': ['p1', 'e1', 'i11', 'x10', 'p2', 'c2']}
1769451385.9198067,SENT,217cc74e-de97-456e-b7dd-f64b78cb4f42,c6770964-4099-4fde-9df2-15686be01cac,c2,c4,3392,?,p2,
1769451385.919943,CREATED,9b9e2c52-83c3-4917-8625-4d8597b2cfd4,787cd422-e497-42f3-bbad-6dc69b7e0c09,c2,c4,27,?,?,surb={'id': '260a334a-77ce-4053-8311-074aac2826a1', 'route': ['p1', 'e5', 'i10', 'x11', 'p2', 'c2']}
1769451385.9573047,SENT,f9ad57b4-eaf9-481a-9f05-ae599a521f0c,3e650023-9ffb-468e-91ac-6c4abf3f1224,c2,c4,3391,?,p2,
1769451385.957457,CREATED,1f6bb2d4-803f-449f-83b7-39f4bcdee505,2d6678da-a37d-488e-b98b-5544e9c659bb,c2,c4,27,?,?,surb={'id': '478b2cd0-69ed-486c-8b29-f1982119302d', 'route': ['p1', 'e2', 'i2', 'x6', 'p2', 'c2']}
1769451385.9988391,RECEIVED,c24faf30-0ac0-4f10-8235-52d725178b51,2b911908-566b-4550-aa4e-dc8030330194,c4,c2,27,p2,?,surb={'id': '4c332524-fa28-4fe1-99b3-6389c8dcd3a8', 'route': ['p2', 'e2', 'i7', 'x6', 'p1', 'c4']}
1769451386.1010323,RECEIVED,c1e0af4f-4244-4bbb-a87b-f6978742b339,93dc94fc-2449-40de-8924-a3d8bc23755d,c3,c2,26,p2,?,surb={'id': '883412d2-8048-43b4-8588-9fa69e32824f', 'route': ['p2', 'e4', 'i11', 'x11', 'p3', 'c3']}
1769451386.1062202,SENT,d44f7a43-e255-436a-aba3-a25ddc96581a,af2c2719-a892-434b-a5ab-84408ec0bca5,c2,c4,3376,?,p2,
1769451386.1062927,CREATED,f4737a18-dabe-4260-9239-243f1779ce41,73aa8c7f-ac70-4ce9-bcc5-cea47e08811a,c2,c4,27,?,?,surb={'id': '8ff5931c-324b-43ae-b4e1-8b5513efbabb', 'route': ['p1', 'e6', 'i2', 'x11', 'p2', 'c2']}
1769451386.3299887,RECEIVED,7bb73304-12b8-463c-9dbf-5b8d84f2f43a,1d90b612-99a8-451e-8134-bed4ac02405c,c3,c2,27,p2,?,surb={'id': '9eef4c52-d1b6-40a3-822c-ce92eefef670', 'route': ['p2', 'e7', 'i10', 'x10', 'p3', 'c3']}
1769451386.8711874,RECEIVED,be5bf2d5-9d12-482d-ab9c-bf6233243e23,aae68519-5a8c-4e82-b846-c2975b7c632e,c3,c2,26,p2,?,surb={'id': '14e0fa97-2b83-47b7-ae12-8c5ac91b3843', 'route': ['p2', 'e4', 'i12', 'x6', 'p3', 'c3']}
1769451386.9573505,SENT,c508ae55-7cdc-4a83-b43f-a2ffe63f07cf,892c51fd-20df-4639-abda-f58a3c4f70d8,c2,c4,3397,?,p2,
1769451386.9575248,CREATED,cc163840-fa2d-4f95-9643-e33717991668,388fee08-a752-434c-a2d1-74c8c5e851ff,c2,c4,27,?,?,surb={'id': '97b5b7b6-ff54-4bef-88b7-a17f31c81fa3', 'route': ['p1', 'e4', 'i9', 'x7', 'p2', 'c2']}
1769451387.7255666,SENT,3e120a1c-8000-4ac3-ac85-9d999d05e402,876249c1-27c5-4b09-8959-f9ff80f4ca9c,c2,c4,3367,?,p2,
1769451387.7256575,CREATED,a9e8d0fa-a29d-4ffa-8ba6-908dba753fbe,d9e48906-e86d-47d2-ac79-17a8c59d6510,c2,c4,26,?,?,surb={'id': '45971fcf-9bf5-47b8-8739-ca208bddbeab', 'route': ['p1', 'e3', 'i12', 'x1', 'p2', 'c2']}
1769451387.7601354,SENT,f9f9af68-f3ec-42d5-a30a-75ae4ea1ec1d,c12b66fb-f0ec-4dc0-a2f7-7b650736f6ef,c2,c4,3388,?,p2,
1769451387.760229,CREATED,2b218aa7-34f5-4c3f-9c40-fa366f73a293,022db018-8d83-4758-af56-cc15f50d5ee7,c2,c4,26,?,?,surb={'id': '9f225c7a-a400-49a6-b356-13d2342eb3fd', 'route': ['p1', 'e5', 'i4', 'x9', 'p2', 'c2']}
1769451387.7906084,SENT,554d32e4-965a-418c-b0af-e333ecf28a4e,76162289-97d8-420e-af45-e09223365b9b,c2,c4,3396,?,p2,
1769451387.7907016,CREATED,7f008645-fd14-48c3-9d58-f504553a0e24,b862afad-07d1-4310-a516-0ffcde764f1d,c2,c4,27,?,?,surb={'id': 'aef393bd-8fee-42e1-bd03-b2db284b6bb6', 'route': ['p1', 'e9', 'i10', 'x10', 'p2', 'c2']}
1769451387.9097342,RECEIVED,48f997f7-98dc-496f-af2a-358a104f08d0,ea3376bb-efd9-4b54-b57b-aeb832109315,c4,c2,27,p2,?,surb={'id': 'c1c097b2-ea8f-4439-a895-0cf518ffc90e', 'route': ['p2', 'e6', 'i12', 'x6', 'p1', 'c4']}
1769451387.9794824,RECEIVED,b3e87246-a6cf-4cd9-896c-129665c316c8,665cd9aa-31bf-4012-b2f9-e1f3b3cb6a8b,c3,c2,26,p2,?,surb={'id': 'af749a17-6a82-4c63-a208-ee21591aa1bd', 'route': ['p2', 'e7', 'i11', 'x9', 'p3', 'c3']}
1769451387.9932804,RECEIVED,5dd17ab2-82ad-4580-8ae1-135d19d3fdf7,7cf3f724-008b-4503-9a70-f4c95622be0c,c4,c2,26,p2,?,surb={'id': '2b055c3a-a82e-4868-b195-e19ec1929fdf', 'route': ['p2', 'e4', 'i5', 'x10', 'p1', 'c4']}
1769451388.1106784,SENT,98b7616a-0ab5-4922-a2cd-1d675c22bdce,ad5288ff-06fe-4d90-8ed3-7f5a5bb3ef13,c2,c4,3404,?,p2,
1769451388.1107702,CREATED,4f3c7b50-eb05-41e1-95d5-c0252f80a872,dfdb6087-032b-45f9-8771-b0c94d4ddc1b,c2,c4,27,?,?,surb={'id': '275885a8-4e15-419b-a143-97a439a237b2', 'route': ['p1', 'e11', 'i10', 'x4', 'p2', 'c2']}
1769451388.1312747,SENT,f64b35ce-2ee3-47ea-857d-1c40806362bf,7834c4fb-c1d1-4223-b874-26aaff7e87fb,c2,c4,3377,?,p2,
1769451388.1313596,CREATED,d222c3ef-9abb-4142-b27b-19084ca9b8d7,1b4f4483-d63d-431e-872e-e63a5bc9e204,c2,c4,27,?,?,surb={'id': 'd237e236-dca6-44aa-a268-67ae11187451', 'route': ['p1', 'e1', 'i3', 'x2', 'p2', 'c2']}
1769451388.4194684,SENT,ce9c89bc-5f6d-410f-8b01-9f0a6341c889,874e7839-0247-42dd-af84-5a81ef341fde,c2,c4,3395,?,p2,
1769451388.419562,CREATED,08457981-93c2-4fe2-8e9c-c766fdb6bc92,3b9dd0e3-af1e-4ee4-9ce1-68ead91a260c,c2,c4,27,?,?,surb={'id': '0f4cd0db-db4b-4001-9684-855c94eea983', 'route': ['p1', 'e2', 'i3', 'x10', 'p2', 'c2']}
1769451388.438516,SENT,b8f59bcf-7187-4239-bd1c-b31aec9d340c,02d88e38-f510-4c13-8c02-6d7dc49d02e3,c2,c4,3380,?,p2,
1769451388.4386077,CREATED,af45d73c-db1a-477f-afcd-e71d3f7ca618,e7652a11-850a-48fa-9734-90e6a8c51d32,c2,c4,27,?,?,surb={'id': 'fe4869d4-05d0-4e59-ad82-7e1e778125a8', 'route': ['p1', 'e1', 'i8', 'x11', 'p2', 'c2']}
1769451388.473718,SENT,130dd15d-6616-486d-9d24-1df529e49d4e,361204ce-a334-4565-8c1c-22dc0038c6b6,c2,c4,3388,?,p2,
1769451388.4738078,CREATED,09fe4207-dfb2-4442-8cf3-2c431d648f0a,4e71ffc1-c5c5-4893-a592-5093ff8890bf,c2,c4,27,?,?,surb={'id': '6b049e9f-8d47-4f91-a261-e2937ffb517e', 'route': ['p1', 'e4', 'i1', 'x5', 'p2', 'c2']}
1769451388.8682828,RECEIVED,9e766339-8ed1-4b73-903f-52fdb1cafcf3,17115a6b-102d-4ad0-b981-b2e27954c294,c4,c2,26,p2,?,surb={'id': 'ea685ccd-59af-4391-b735-23e98777d705', 'route': ['p2', 'e7', 'i6', 'x8', 'p1', 'c4']}
1769451388.8768718,RECEIVED,bcfd1546-b90d-4b15-bacf-7111ddd8fb3e,01ae2311-b15a-4cb8-8c17-8dd164781651,c4,c2,26,p2,?,surb={'id': '282b30a0-08e6-4029-96c2-ae8ce70de6a8', 'route': ['p2', 'e9', 'i2', 'x7', 'p1', 'c4']}
1769451388.9202778,SENT,a5c92ba2-1453-42c2-97a8-06bdbbe6d7bb,ba5072c3-74ca-40e5-b06b-65b0937c4e07,c2,c4,3359,?,p2,
1769451388.9205363,CREATED,8650b8f2-a92d-4b81-96f6-e0f678c4d57e,67602d7c-904a-469d-bc41-8c92939c6fb7,c2,c4,27,?,?,surb={'id': '69727300-3a94-429b-a39f-b981a3299e5e', 'route': ['p1', 'e4', 'i2', 'x1', 'p2', 'c2']}
1769451389.0050385,SENT,dea1a84c-9f82-4519-92bd-22d78f356cb5,254d89f2-2bcd-44bb-8e34-aeb9df402d53,c2,c4,3383,?,p2,
1769451389.0052211,CREATED,6958fceb-508c-457b-8a9d-48b7df5af822,2dd0c193-771f-431e-b576-0c07de34cfd8,c2,c4,27,?,?,surb={'id': '0dde328a-dcd8-400c-abf8-2282cac77198', 'route': ['p1', 'e5', 'i8', 'x5', 'p2', 'c2']}
1769451389.3202775,SENT,cc5829c7-98e1-4d1a-b467-214eeb5648a8,40e66354-590b-45b0-9087-438d4bccda57,c2,c4,3376,?,p2,
1769451389.32037,CREATED,97352411-f393-45ea-9308-fb1aa54faab6,902680fa-addc-4935-bedc-16bc4d41fb03,c2,c4,25,?,?,surb={'id': '21eb5cec-9aea-4ccb-a66a-eea5ee4d1a0b', 'route': ['p1', 'e10', 'i4', 'x6', 'p2', 'c2']}
1769451389.5097,RECEIVED,059629b2-f92c-418c-9865-4f2fc3dfcfe6,1983b910-dea4-42e6-b1de-cdee2df7f185,c3,c2,27,p2,?,surb={'id': '16a38cda-2e4c-4819-bee1-f2819cb7b4e2', 'route': ['p2', 'e5', 'i6', 'x1', 'p3', 'c3']}
1769451389.531514,RECEIVED,3ee4a6a5-6124-4db0-8941-35ed87407294,2ffa0378-c34d-4336-b582-955466f61001,c4,c2,27,p2,?,surb={'id': 'a64f80fb-8d63-4832-b068-bfaa0981099e', 'route': ['p2', 'e4', 'i6', 'x6', 'p1', 'c4']}
1769451389.6152017,RECEIVED,cd29fc76-e600-4039-a9e9-5324053b5552,e524fb8e-778d-48c7-be5b-1aca87fd93a6,c4,c2,27,p2,?,surb={'id': 'f540e0b2-1fbd-46ed-b709-373d9d0af093', 'route': ['p2', 'e9', 'i3', 'x5', 'p1', 'c4']}
1769451389.7151752,SENT,f54f3d6d-1b3f-470d-84cf-2adddaf3b8ae,2c5bb535-85ee-49de-8b07-2453fc979cd2,c2,c4,3384,?,p2,
1769451389.7152748,CREATED,e861ae9b-e097-43eb-a177-0e898c5b0dc4,92260100-1bdd-42d9-a15b-6221c4277421,c2,c4,27,?,?,surb={'id': 'b996f037-7d35-49ec-88e2-2d1aa8dc84f4', 'route': ['p1', 'e5', 'i6', 'x12', 'p2', 'c2']}
1769451389.9558978,RECEIVED,a13f4db2-aecb-4cac-8bc1-a6d2417f0745,c3ef7911-254e-4f00-a726-24dc631374fa,c4,c2,27,p2,?,surb={'id': 'b5a9b70a-c37c-4a9f-bcb9-310a79961f62', 'route': ['p2', 'e12', 'i12', 'x10', 'p1', 'c4']}
1769451390.3286023,RECEIVED,a8236b0f-4f1f-439a-8b61-82bb272b5e72,b15d4606-f556-4961-8b9f-d021d80974c6,c4,c2,27,p2,?,surb={'id': '72eba557-3f7b-45d2-8a51-f51a69ce1575', 'route': ['p2', 'e8', 'i11', 'x5', 'p1', 'c4']}
1769451390.3514686,RECEIVED,0c4c1d1b-25d5-4609-9c6e-7719f37b808d,aa949199-1177-481d-956c-4cfce10ed3eb,c3,c2,27,p2,?,surb={'id': 'b70278d9-4168-4387-b61a-b445c1831a66', 'route': ['p2', 'e4', 'i7', 'x7', 'p3', 'c3']}
1769451390.44033,SENT,25fba73b-aef9-40a1-8361-cd5b94104767,7a370be4-e879-4473-85f2-dfe33827424e,c2,c4,3392,?,p2,
1769451390.4404185,CREATED,f7eee0f1-4e74-48f2-8319-5c2a368f46b0,844fceed-4bfb-40ad-a2a3-b05d16a450c6,c2,c4,27,?,?,surb={'id': 'd50fcd77-6bc5-4974-a5b0-331abdd1ff43', 'route': ['p1', 'e5', 'i10', 'x12', 'p2', 'c2']}
1769451390.737442,RECEIVED,401b5b2a-80ce-4918-97c0-97bf6091ba9b,14d20acf-7a08-4287-8d5c-674bb4a901c9,c4,c2,27,p2,?,surb={'id': 'dfaf1455-ccd8-4599-a8cb-db33529a53aa', 'route': ['p2', 'e8', 'i4', 'x2', 'p1', 'c4']}
1769451390.7507136,RECEIVED,2162c0e7-6730-49f0-ae1b-4a6f17d97152,7fa645db-b0bc-473e-b5b8-74d242bf46d2,c4,c2,27,p2,?,surb={'id': 'bfb7e86b-e07e-43f5-be62-61a0715fe682', 'route': ['p2', 'e7', 'i10', 'x1', 'p1', 'c4']}
1769451390.7997358,RECEIVED,1fd9f9f1-e8fd-47b6-a70f-cf7c1fabe243,286c0471-c537-4ef8-a8f6-c6804ee3829c,c4,c2,27,p2,?,surb={'id': '527abc92-efdf-4b3d-aa1b-44d31b6fcaf6', 'route': ['p2', 'e4', 'i4', 'x9', 'p1', 'c4']}
1769451390.995213,RECEIVED,ef19a2e0-4ef2-49bb-8032-8df7b458dce4,d5fad7fe-83e4-446d-a18e-93b995f25101,c4,c2,27,p2,?,surb={'id': '2e18dc79-2801-451a-81a3-0a01ade2f94e', 'route': ['p2', 'e11', 'i11', 'x12', 'p1', 'c4']}
1769451391.000225,SENT,1b07e3f1-4e11-419b-aee4-ac1243ad257e,84dbecb3-f12f-455a-9455-aef62e463a51,c2,c4,3397,?,p2,
1769451391.0003324,CREATED,ce9fdd02-f025-44b9-b94f-043413b79909,7b583210-deb0-49f8-adb0-b335a1cbda35,c2,c4,27,?,?,surb={'id': 'a473cf10-0b5a-4719-8037-adf0b6a190a6', 'route': ['p1', 'e1', 'i10', 'x2', 'p2', 'c2']}
1769451391.0519338,SENT,33c60311-50fe-4510-9f8c-c7f812af42fa,f0e3adbe-7ddf-4fa9-b956-3bff3442f560,c2,c4,3384,?,p2,
1769451391.0521026,CREATED,23b77566-6ecf-4da0-858b-68e4d898b186,27a14cb2-8eb6-425a-bf38-bbbfb690ccba,c2,c4,27,?,?,surb={'id': '79cf7945-d261-44bc-a987-239b4be858cb', 'route': ['p1', 'e9', 'i8', 'x2', 'p2', 'c2']}
1769451391.1868877,RECEIVED,ec375c82-5f6e-4303-a91e-6ace00de1e4d,71dfef4d-b836-49b7-8704-eed31bda5b59,c3,c2,27,p2,?,surb={'id': '3ac00efe-b695-4fe9-82c7-44e3186d43df', 'route': ['p2', 'e4', 'i11', 'x10', 'p3', 'c3']}
1769451391.2979913,RECEIVED,cfde233a-1524-4881-9e38-2a7fdc41b150,ed04bbff-10cd-4bd3-8a96-6a0282f92844,c4,c2,27,p2,?,surb={'id': '0f63dedd-4517-4882-a6ee-5c6b1ea8df02', 'route': ['p2', 'e8', 'i12', 'x8', 'p1', 'c4']}
1769451391.703681,RECEIVED,2e888c74-d45e-42b6-921c-0bb3fc6ff2b7,32d70953-cced-40ed-8192-07f1655b975d,c3,c2,27,p2,?,surb={'id': '4077d436-dded-488c-b91a-e94b402a4bf5', 'route': ['p2', 'e10', 'i8', 'x7', 'p3', 'c3']}
1769451391.796464,SENT,6baf90f5-025d-4e58-9c41-008ea552886b,152522f1-4737-47ae-b65b-17fe7171b8a0,c2,c4,3375,?,p2,
1769451391.796563,CREATED,c00da9df-49b5-4105-8883-abed96ca0caf,1d99956c-146b-4f56-bc2d-3ca52ea55b31,c2,c4,26,?,?,surb={'id': '2ad15a9b-5e74-4167-a255-a6952f65f605', 'route': ['p1', 'e6', 'i4', 'x5', 'p2', 'c2']}
1769451391.8239398,RECEIVED,ff1598af-a2d7-4aee-b808-18724ded3b44,0eb4064f-33e2-4333-bc80-5d24696c4977,c3,c2,27,p2,?,surb={'id': '264d0413-cc71-4377-8a18-105e6a0bfd7b', 'route': ['p2', 'e8', 'i2', 'x5', 'p3', 'c3']}
1769451391.9275753,RECEIVED,acb1e067-fec3-414e-91df-642bd117f620,91c8cc43-27a1-440d-b824-f8d24ba9b33a,c3,c2,27,p2,?,surb={'id': '4013efe8-24e1-49ed-a03f-e007243aadac', 'route': ['p2', 'e1', 'i8', 'x5', 'p3', 'c3']}
1769451392.0606322,SENT,ee4a2cad-d2f9-4b32-8cc2-d53a93cc3874,def9a2cb-2669-4329-a0c6-f6d8fef224a7,c2,c4,3378,?,p2,
